client_name,campaign_id,campaign_type,industry,clicks,displays,spend,sales,order_value_euro,visits,start_day,end_day,CTR,CR,landing_rate,AOV,CPC,CPV,CPO,ROI
Client-415,J2S4SA,Video Campaign,Robotics,1007.0,389614.0,204.0,2.0,102.0,318.0,2022-03-11,2023-11-18,0.0025852477256364,0.0016877637130801,0.3156118143459915,60.0,0.2023911829659825,0.6412661813226987,119.91677590734466,0.5003470077144154
Client-3335,1PPJJ6,Video Campaign,Robotics,2743.0,930121.0,528.0,29.0,1917.0,1284.0,2022-01-06,2022-01-13,0.0029490249118125,0.0105361016423923,0.4682367524016114,66.32911764705882,0.1923517292607884,0.4108001524318757,18.25644206836953,3.633189720026461
Client-1064,4AS9PS,Video Campaign,Robotics,63638.0,10590771.0,6617.0,792.0,97812.0,36867.0,2023-06-10,2024-01-05,0.0060087974611971,0.0124485761607095,0.5793262809210877,123.46822611587984,0.1039869112932454,0.179496278207703,8.353317676719639,14.78074112516765
Client-1202,J54SJ4,Video Campaign,Robotics,114388.0,16916417.0,1787.0,0.0,0.0,1674.0,2022-08-03,2022-09-22,0.0067619461224027,0.0,0.0146387860953824,,0.0156252706223042,1.0673884105207994,,0.0
Client-769,42P124,Video Campaign,Transportation,49945.0,9130584.0,9506.0,0.0,0.0,6355.0,2023-09-30,2023-11-15,0.0054700939678713,0.0,0.12723157303562,,0.1903255783848065,1.4958989647288448,,0.0
Client-497,J62PJ9,Image Campaign,Robotics,9587.0,905741.0,1276.0,55.0,5780.0,5920.0,2022-09-23,2022-10-19,0.0105848656785331,0.0057629222448798,0.6175192836244348,104.61707692307697,0.1330507003469684,0.2154599927083211,23.087366910976257,4.5313559283947455
Client-1132,J51S55,Image Campaign,Robotics,4001.0,1122936.0,521.0,32.0,715.0,2832.0,2022-07-05,2022-07-27,0.0035629372773164,0.0080730826428723,0.7078818780539622,22.124136935492995,0.1300967964360446,0.1837831995271495,16.114884758538476,1.372900722964867
Client-598,4A9JSA,Video Campaign,Robotics,23001.0,1704928.0,718.0,100.0,7862.0,21113.0,2023-06-21,2024-01-05,0.0134908899101504,0.004360679970436,0.9179231337767924,78.38555189602691,0.0311956750446277,0.0339850624706158,7.153855650064629,10.957105612736088
Client-91,442216,Video Campaign,Robotics,3188.0,125668.0,114.0,0.0,0.0,1792.0,2023-12-30,2024-01-05,0.025364401907403,0.0,0.5621333333333334,,0.0356140512272892,0.0633551670314681,,0.0
Client-3562,24A419,Image Campaign,Transportation,117574.0,30125480.0,60959.0,479.0,668772.0,56873.0,2022-01-23,2024-01-05,0.0039027992445404,0.0040702129813044,0.483719148074782,1397.497589188008,0.5184719304351557,1.0718449589988135,127.38201485195668,10.970917604123148
Client-3196,JSS25J,Video Campaign,Transportation,18950.0,7712750.0,2745.0,0.0,0.0,3981.0,2023-02-14,2023-03-23,0.0024569575076615,0.0,0.2100565174486409,,0.1448580212966753,0.6896145049728976,,0.0
Client-2365,21199S,Image Campaign,Transportation,27896.0,3867157.0,9254.0,232.0,191326.0,16760.0,2022-01-23,2022-12-25,0.0072136075379,0.0083183521740455,0.600810506109266,824.5016483516482,0.3317165754166194,0.552115137873924,39.87767871281331,20.67576837381769
Client-3563,214PA4,Video Campaign,Robotics,28314.0,6166909.0,2194.0,0.0,0.0,4218.0,2022-02-20,2022-06-02,0.0045911979939317,0.0,0.1489642749924947,,0.0774849710592432,0.5201580785939931,,0.0
Client-1513,J95661,Video Campaign,Robotics,25216.0,2323660.0,7035.0,1277.0,107701.0,19764.0,2023-04-26,2023-11-24,0.0108518874295007,0.0506303512438481,0.7837928942223421,84.35920106524637,0.2789844009147542,0.3559414776164243,5.510220530983422,15.30958708293125
Client-1246,12PS5J,Image Campaign,Robotics,240131.0,50851933.0,87421.0,11864.0,645712.0,156611.0,2022-01-23,2024-01-05,0.0047221596888192,0.0494076252977802,0.6521891492954157,54.42480595383642,0.3640551263480301,0.5582048194781107,7.368399597306415,7.386245172388845
Client-2486,J5S1S2,Video Campaign,Transportation,42463.0,1174089.0,2056.0,0.0,0.0,10153.0,2022-08-17,2022-09-24,0.0361664281199842,0.0,0.239110417167107,,0.048421038882625,0.2025049324755476,,0.0
Client-96,4A5126,Video Campaign,Transportation,105513.0,10543778.0,25610.0,4.0,17230.0,24378.0,2023-06-29,2023-11-25,0.0100071385700851,4.02793777641723e-05,0.2310425108552923,4054.033774720053,0.2427222916441849,1.0505525184333195,6025.96924573352,0.6727604488838657
Client-3564,J162A5,Image Campaign,Robotics,14304.0,1112703.0,1544.0,168.0,14293.0,11438.0,2022-01-25,2022-03-19,0.012855006103607,0.0117661041121939,0.7996791062514856,84.9228023356635,0.1079513363763399,0.1349933186104665,9.174773174449737,9.256120093754449
Client-2722,4J2J6P,Video Campaign,Robotics,8122.0,1570760.0,503.0,3.0,290.0,3212.0,2023-10-30,2023-12-21,0.0051705860484546,0.0003139717425431,0.3954997383568812,113.90000000000002,0.0619558564717053,0.1566520795414513,197.3294028623815,0.5772074427217238
Client-3010,2A2616,Video Campaign,Robotics,41702.0,21448388.0,9755.0,0.0,0.0,5725.0,2022-02-25,2022-09-04,0.0019442882801594,0.0,0.1372780823872322,,0.2339328990778071,1.704080469436718,,0.0
Client-2466,26922S,Image Campaign,Transportation,8608.0,1107098.0,3040.0,21.0,27857.0,6395.0,2023-08-18,2024-01-05,0.0077752390077913,0.002468648168263,0.7429643527204502,1310.9292,0.3531129821040343,0.4752758067208341,143.03900679070225,9.164837126687967
Client-1221,211469,Image Campaign,Robotics,1253.0,165124.0,478.0,43.0,1894.0,602.0,2022-09-22,2022-12-05,0.0075876127331878,0.0345997286295793,0.4803256445047489,43.69347211750812,0.3812246485887802,0.7936795649998052,11.018139843526708,3.965594259831307
Client-3565,24A22S,Image Campaign,Robotics,40618.0,6349403.0,2937.0,53.0,10230.0,24186.0,2022-01-10,2022-06-29,0.0063971525134386,0.001297451136316,0.5954463650441552,194.1085483870967,0.0723098194324369,0.121438006304858,55.73221018384567,3.482879070232177
Client-1941,426J9P,Video Campaign,Robotics,42329.0,3154780.0,1569.0,402.0,20035.0,39245.0,2023-09-22,2024-01-05,0.013417464500933,0.0094981826944316,0.9271471314685034,49.83128222506068,0.0370704392301253,0.0399833402616579,3.902898104061331,12.767764081057242
Client-2239,15P569,Image Campaign,Robotics,76618.0,15423912.0,45959.0,573.0,1083837.0,47093.0,2022-01-23,2024-01-05,0.0049674913377926,0.0074773405518144,0.6146396121545613,1891.8440817507408,0.5998406953138914,0.9759226113188608,80.2211282416897,23.582865551965376
Client-3566,J5P415,Video Campaign,Robotics,15661.0,2138059.0,1637.0,0.0,0.0,927.0,2022-08-07,2022-08-19,0.0073249864930031,0.0,0.0592130257801899,,0.10450967639989,1.7649778072117093,,0.0
Client-3151,J6PS6J,Video Campaign,Robotics,75102.0,4697962.0,3343.0,204.0,16198.0,55524.0,2022-10-25,2023-02-20,0.0159860278986085,0.0027163148661649,0.7393129986984325,79.40333333333334,0.0445108813286849,0.0602057334404329,16.386495499149827,4.845656799371957
Client-3367,24626S,Image Campaign,Robotics,33730.0,4795831.0,3179.0,201.0,8237.0,25983.0,2022-01-23,2024-01-05,0.0070331295459145,0.0059724812257446,0.7703240764074392,40.88616033755273,0.0942633815462207,0.1223684737803301,15.782951504291692,2.590526893935839
Client-814,26A2AJ,Image Campaign,Robotics,8244.0,1180865.0,2842.0,85.0,12887.0,2439.0,2022-12-04,2023-03-29,0.0069814497431353,0.0103103412722961,0.2958036911021754,151.60960000000006,0.3446886837334545,1.165261604576778,33.43135543530776,4.534952233491588
Client-3567,J2144P,Image Campaign,Transportation,413318.0,62870656.0,24267.0,167.0,186861.0,196253.0,2022-01-23,2024-01-05,0.0065740939306847,0.0004030798591688,0.4748239610410977,1121.6126513468807,0.0587122697239999,0.1236506043108432,145.65915013731296,7.700255358414049
Client-1922,19P6A9,Video Campaign,Robotics,6418.0,1517755.0,2259.0,39.0,793.0,2530.0,2022-01-06,2022-01-13,0.0042282848172652,0.006092715231788,0.3943046357615894,20.288695652173917,0.3519772239639545,0.8926530201302842,57.770174802779486,0.3511967156311558
Client-3568,11JP46,Image Campaign,Robotics,30280.0,1931593.0,5583.0,353.0,62066.0,19462.0,2022-01-23,2022-08-03,0.0156763897482114,0.0116494498091174,0.6427127779025377,175.94996867469877,0.1843856395827404,0.2868865314681842,15.827841022880836,11.116485717814848
Client-3569,J24195,Video Campaign,Robotics,326.0,467295.0,82.0,0.0,0.0,76.0,2022-01-17,2022-01-22,0.0006984878828723,0.0,0.234375,,0.2509483391063323,1.070712913520351,,0.0
Client-3570,421229,Video Campaign,Transportation,1135.0,299486.0,1033.0,0.0,0.0,0.0,2023-08-11,2023-08-13,0.0037889861127273,0.0,0.0,,0.9103333562075812,,,0.0
Client-1624,JAPJA5,Video Campaign,Robotics,265971.0,29920293.0,6482.0,32.0,2303.0,164886.0,2022-01-14,2024-01-05,0.0088893162836898,0.0001214418341551,0.6199381924980905,71.3092105263158,0.0243703657857485,0.0393109604806669,200.67521176108448,0.3553463823484764
Client-2282,2S51S4,Video Campaign,Robotics,762.0,285185.0,322.0,0.0,364.0,275.0,2022-01-06,2022-01-13,0.0026705453158158,0.0,0.3616071428571428,,0.4225428591088665,1.168513585683779,,1.1304854907168114
Client-2960,JP41S4,Video Campaign,Robotics,41381.0,12115047.0,5774.0,26.0,3841.0,2660.0,2022-12-03,2022-12-15,0.0034156325157438,0.0006162315387301,0.0642934905408458,150.62159348398555,0.1395247295937653,2.170122175978683,226.4160803604426,0.6652424741396628
Client-1122,J69P52,Video Campaign,Robotics,2218.0,1174605.0,297.0,0.0,0.0,72.0,2022-12-10,2022-12-18,0.001887996711745,0.0,0.032579532387888,,0.1340128391356984,4.113405850647496,,0.0
Client-1441,JJSJ29,Video Campaign,Robotics,46.0,11581.0,4.0,0.0,0.0,0.0,2022-04-26,2022-04-26,0.0039633027522935,0.0,0.0,,0.0794694703704746,,,0.0
Client-599,4AP565,Video Campaign,Robotics,3530.0,1992497.0,259.0,3.0,157.0,1101.0,2023-06-02,2023-06-07,0.0017716715142693,0.0007223693715386,0.3118227787141825,61.56666666666666,0.0734069132099492,0.2354122861474278,101.61963685363968,0.6058540314933388
Client-421,J95APP,Image Campaign,Robotics,1663.0,361702.0,65.0,1.0,40.0,853.0,2023-03-24,2023-04-25,0.0045989490802101,0.0005109862033725,0.5125191619826265,46.84281456269613,0.0388502469199458,0.0758025256453977,76.02993322233394,0.6161101631605269
Client-439,414JS2,Image Campaign,Robotics,3850.0,1242679.0,2510.0,10.0,10.0,1162.0,2023-07-23,2023-12-24,0.0030985481967885,0.0026490066225165,0.301766004415011,1.0,0.6518482228903648,2.1601115213557813,246.07270414111272,0.0040638396017566
Client-721,421425,Image Campaign,Robotics,263.0,27781.0,13.0,1.0,83.0,146.0,2023-08-13,2023-09-15,0.0094541671766001,0.0032362459546925,0.5566343042071198,97.17,0.0481988467235015,0.0865897885904766,14.89344363756198,6.524347381617814
Client-2734,416PPA,Video Campaign,Robotics,9183.0,5697548.0,8371.0,60.0,29856.0,3291.0,2023-07-18,2023-08-13,0.001611666898901,0.0064796815699342,0.358418957696936,501.7872621455401,0.911630091702566,2.5434762088488685,140.69056972375455,3.5666019629517294
Client-217,4J5SPS,Video Campaign,Robotics,17146.0,1313469.0,1110.0,14.0,9894.0,12378.0,2023-11-24,2023-12-08,0.0130541307665127,0.0007931786634939,0.7218917311124331,727.4646493849335,0.0647329748245061,0.0896713066996248,81.6120980099961,8.913686415656553
Client-3571,1JAP16,Image Campaign,Robotics,28255.0,6019444.0,31253.0,364.0,297797.0,19571.0,2022-01-23,2022-10-06,0.0046939300865512,0.0128756655936945,0.692668692277609,818.574541601904,1.1061122381356467,1.5968849905696865,85.9071890370725,9.528591853339018
Client-364,42S4JS,Image Campaign,Transportation,39811.0,17866476.0,14063.0,38.0,19951.0,11296.0,2023-10-06,2024-01-05,0.002228228952856,0.0009607993850883,0.2837560850627722,521.5853333333332,0.3532380086074385,1.244864963968246,367.650119358622,1.418700296475509
Client-2775,J6PJAS,Video Campaign,Robotics,35444.0,12197622.0,690.0,23.0,1262.0,2728.0,2022-10-23,2024-01-05,0.0029058244990433,0.0006474975419074,0.076980263315667,54.968521414028174,0.0194603505310881,0.2527966220547798,30.05470951095716,1.8289486841983316
Client-694,1SA6S2,Image Campaign,Transportation,6338.0,2056436.0,4178.0,49.0,42128.0,2513.0,2023-10-23,2024-01-05,0.0030822506671251,0.0077779267802065,0.3964060614188011,854.5243479310343,0.6590910141099829,1.66266633701561,84.73864986583006,10.084233691285329
Client-1916,J6JJAP,Image Campaign,Robotics,72321.0,24971748.0,54469.0,3227.0,536484.0,39820.0,2022-10-08,2024-01-05,0.0028960948246316,0.044615258042147,0.5506035283194057,166.26922040428434,0.7531556107140533,1.3678728376712233,16.88112192475864,9.849417659878764
Client-3239,4JJS4P,Image Campaign,Robotics,4864.0,332036.0,840.0,139.0,13882.0,4067.0,2023-11-10,2024-01-05,0.0146480950052607,0.0284865431667249,0.8362460678084586,100.1953440136394,0.1726993738085429,0.2065174121071019,6.06248967443241,16.527095202520083
Client-3572,4JA461,Image Campaign,Robotics,8259.0,938817.0,2193.0,277.0,26290.0,7232.0,2023-10-26,2024-01-05,0.0087968122872888,0.0335529024289831,0.8756689995883079,94.8758892270152,0.2655930485934205,0.3033030160006669,7.91565049120759,11.985861342968567
Client-1224,2S551S,Video Campaign,Robotics,454.0,480150.0,69.0,2.0,160.0,242.0,2022-01-06,2022-01-13,0.0009453301751516,0.0037453183520599,0.5337078651685393,94.31886377275455,0.1518541724785919,0.2845267652756775,40.545064051784045,2.3262724077162824
Client-3573,1SA6PA,Image Campaign,Robotics,40785.0,7543290.0,12658.0,728.0,54075.0,25293.0,2022-01-23,2022-12-12,0.0054067521186361,0.0178608644908507,0.6201700637739153,74.23324387397899,0.310370413182299,0.5004601661899073,17.377121546456326,4.27189530069882
Client-1849,JAJJAS,Video Campaign,Robotics,6569.0,1838507.0,1053.0,31.0,3013.0,4062.0,2023-05-19,2024-01-05,0.0035728997771098,0.0046583850931677,0.6184006211180124,98.46222222222224,0.1602309234256348,0.2591053727209261,34.39623822870294,2.862586936616155
Client-306,J69961,Image Campaign,Robotics,43696.0,413979.0,2020.0,90.0,3463.0,7942.0,2022-11-07,2022-11-20,0.105551152486274,0.0020619759954869,0.1817651292625517,38.43861523196825,0.0462384923932425,0.2543859351947153,22.42436017414548,1.714145462053658
Client-387,4J1JSP,Video Campaign,Transportation,15319.0,614790.0,1039.0,0.0,0.0,2.0,2023-10-26,2024-01-05,0.0249169756747713,0.0,0.0001109754744201,,0.06781488915416,611.0799661681363,,0.0
Client-3574,J5SJ22,Image Campaign,Robotics,14147.0,990666.0,1217.0,122.0,62093.0,12688.0,2022-10-19,2022-11-25,0.0142798430530017,0.0085922009253139,0.8968935888962326,510.8437062937061,0.0860456762930391,0.0959374415853855,10.01439294087448,51.010950869389205
Client-2156,J4JAJ4,Image Campaign,Robotics,93202.0,54003748.0,87227.0,3114.0,3110.0,32596.0,2022-05-25,2024-01-05,0.0017258524400728,0.033406292749658,0.3497309621523027,0.9989079989079988,0.9358828855683023,2.676008094361228,28.01516745906753,0.035655971015254
Client-2546,JSAA6P,Video Campaign,Robotics,16810.0,4554060.0,1866.0,0.0,0.0,2134.0,2023-01-15,2023-02-12,0.0036913103675856,0.0,0.1269151034029428,,0.110990125999682,0.8745225983648255,,0.0
Client-216,J26251,Image Campaign,Robotics,133.0,61825.0,114.0,1.0,1.0,92.0,2022-02-19,2022-02-24,0.0021447721179624,0.0064102564102564,0.6923076923076923,1.0,0.8568869613372087,1.2377256108204124,133.67436596860455,0.0074808658545264
Client-1980,J22JJ6,Video Campaign,Robotics,12095.0,10418890.0,877.0,0.0,0.0,2785.0,2022-01-07,2022-01-13,0.0011608385971776,0.0,0.2302340290955091,,0.0725053620399323,0.3149202675415744,,0.0
Client-1554,19PSJJ,Image Campaign,Robotics,288217.0,36486102.0,206872.0,2811.0,8761840.0,134621.0,2022-01-07,2024-01-05,0.007899368071987,0.0097528894446426,0.4670828921873663,3117.038817635248,0.7177652861708872,1.5366978713554802,73.59514226475302,42.353866324789934
Client-3575,J4PS5S,Image Campaign,Robotics,52840.0,2501865.0,7610.0,656.0,71694.0,46368.0,2022-08-31,2022-10-01,0.0211203412685658,0.0124185635003619,0.8775195045443578,109.25611398963731,0.1440220687320976,0.1641240656033958,11.597321117527004,9.42080613983507
Client-824,42664S,Video Campaign,Robotics,364336.0,160956183.0,15865.0,871.0,871.0,176597.0,2023-09-24,2024-01-03,0.0022635694620435,0.0023913398502204,0.4847094230455171,1.0,0.0435446857026846,0.0898366807665622,18.20932549535779,0.0549169160744002
Client-3576,256AJ5,Image Campaign,Transportation,249600.0,51558373.0,63794.0,5160.0,2833380.0,137640.0,2022-01-23,2024-01-05,0.0048411138127727,0.0206710778587896,0.5514444213630652,549.1578533772653,0.2555838702988886,0.4634807432943725,12.36432236600622,44.41471494524352
Client-1132,J51J15,Image Campaign,Robotics,6053.0,1691913.0,685.0,222.0,5307.0,4152.0,2022-07-02,2023-02-20,0.0035775182543358,0.0366521555961241,0.6859991574217105,23.91982597185863,0.1132329904834785,0.1650628710814433,3.089395115834677,7.742559651647565
Client-675,J595PS,Video Campaign,Robotics,4109.0,320667.0,562.0,1.0,144.0,156.0,2022-09-14,2022-09-22,0.0128136141336761,0.0002068680182043,0.0380637153496069,169.12270415929103,0.1367485055499074,3.592621064283981,661.0422758282525,0.2558424935037457
Client-1821,4A651A,Image Campaign,Robotics,17174.0,3662722.0,16607.0,399.0,70345.0,11720.0,2023-06-02,2024-01-05,0.0046889304806008,0.0232120762187577,0.6824053452115812,176.45867803837967,0.9669722243632334,1.4170056420988637,41.65815307731158,4.235873772677766
Client-2618,2115PA,Video Campaign,Transportation,19131.0,1371222.0,1008.0,1.0,1069.0,6752.0,2022-01-06,2022-01-13,0.0139517555767969,4.443062158439597e-05,0.3529568578664415,1258.0,0.0527019181418786,0.1493154672229686,1186.1620716192629,1.060563332869571
Client-3577,J156S4,Video Campaign,Robotics,394.0,224158.0,35.0,0.0,0.0,150.0,2022-01-06,2022-01-13,0.0017556832186261,0.0,0.3801295896328294,,0.0876667826894216,0.230623411279558,,0.0
Client-1202,JS6JJ5,Video Campaign,Robotics,441505.0,62064260.0,22737.0,1112.0,77611.0,217035.0,2023-02-03,2024-01-05,0.0071136801888694,0.0025182030657389,0.4915790365370472,69.80670356147657,0.0514983926022405,0.104761165091627,20.45045266717936,3.4134551785989733
Client-868,JP9454,Video Campaign,Robotics,3469.0,869856.0,792.0,34.0,2258.0,2727.0,2022-12-30,2023-04-22,0.0039878439649781,0.0098015192354815,0.7860818426856163,66.4185,0.2282880558663576,0.2904125797975703,23.29108889976514,2.851670022206207
Client-1897,JAP24J,Video Campaign,Robotics,1389.0,893327.0,402.0,2.0,211.0,733.0,2022-01-06,2022-01-13,0.00155474974143,0.0012239902080783,0.5275397796817626,123.925,0.2896770685167015,0.5491094315038171,236.6661649781452,0.5236278705553191
Client-568,1A6PP1,Image Campaign,Robotics,1475089.0,144527682.0,170850.0,42577.0,1977152.0,1406196.0,2022-01-23,2022-12-02,0.0102062741898144,0.0288642554248331,0.95329546692144,46.43670377553317,0.1158237945680479,0.1214983167203006,4.012706818981372,11.572413802043268
Client-478,24SPP6,Image Campaign,Transportation,488683.0,79017215.0,165982.0,1556.0,3455516.0,296687.0,2022-01-23,2024-01-05,0.0061845112127095,0.0031847853879054,0.6071164560000417,2220.2692517749865,0.3396525048757555,0.5594519824310811,106.64847501675273,20.818574774990623
Client-1588,2S9AS2,Image Campaign,Robotics,986653.0,125504830.0,18531.0,1210.0,121903.0,782194.0,2022-01-23,2024-01-05,0.0078614727511221,0.0012259124993108,0.7927751281909908,100.783739295761,0.0187813572902421,0.0236906489903368,15.320308179254916,6.57844072825058
Client-3578,J4JA46,Image Campaign,Robotics,2440.0,273406.0,307.0,3.0,1231.0,1430.0,2022-07-31,2022-09-15,0.0089226311502421,0.0010452961672473,0.5860627177700348,482.88447114678297,0.1259347244020055,0.2148826748119832,120.47755301125194,4.008086644170837
Client-620,JP2462,Image Campaign,Robotics,14.0,10489.0,12.0,0.0,0.0,5.0,2022-11-21,2022-11-25,0.0012965964343598,0.0,0.375,,0.8680836812312465,2.3148898166166574,,0.0
Client-3579,256P44,Image Campaign,Robotics,32883.0,3138997.0,4992.0,441.0,17706.0,24090.0,2022-01-23,2024-01-05,0.0104756700491586,0.0134157059401333,0.7325906012510985,40.135356454720544,0.1518085504986014,0.2072215371577889,11.315733303639492,3.546863060285432
Client-675,J59PAA,Video Campaign,Robotics,1899.0,1167360.0,553.0,5.0,813.0,442.0,2022-09-02,2022-09-22,0.0016266615211542,0.0026857654431512,0.2327663384064458,159.4198934205832,0.2911280428471493,1.2507308610010224,108.3966746200886,1.4707083402634082
Client-1863,J6SP11,Video Campaign,Robotics,15926.0,6005268.0,7684.0,0.0,0.0,1303.0,2022-11-05,2023-01-06,0.0026519383311104,0.0,0.0818210930828351,,0.4824715358798277,5.896664511574985,,0.0
Client-3580,4AJJ6P,Image Campaign,Robotics,143587.0,29356459.0,18391.0,389.0,46399.0,70213.0,2023-05-11,2024-01-05,0.0048911586471683,0.0027112463445532,0.488989261570155,119.18454148471623,0.1280828349852932,0.2619338399661712,47.241312189357295,2.5228880393285644
Client-2044,J66JJP,Image Campaign,Transportation,471.0,91619.0,436.0,2.0,330.0,395.0,2022-10-14,2022-12-08,0.0051397663911232,0.003610108303249,0.8393501805054152,193.9328179393282,0.92632322610176,1.1036194994846775,256.59153363018754,0.755803651023162
Client-3581,JAA141,Image Campaign,Robotics,6404.0,1137480.0,2806.0,5.0,247.0,4688.0,2022-01-25,2024-01-05,0.0056299001951858,0.0007963897000265,0.7320148659410671,48.35337142308303,0.4381475843548119,0.5985501179563287,550.1673167548588,0.0878884840129973
Client-3582,JJSA62,Video Campaign,Robotics,23462.0,3307114.0,1154.0,9.0,204.0,12879.0,2022-04-30,2022-05-23,0.0070943130863628,0.000398521846243,0.5489457285703935,21.851479217550445,0.049174032856601,0.0895790426945552,123.39105953708192,0.1770912681966521
Client-2054,J61A66,Image Campaign,Robotics,31164.0,4256321.0,10424.0,746.0,84511.0,25514.0,2022-09-11,2023-05-01,0.0073217096890085,0.0239478493303875,0.8187000518233641,113.23941147393307,0.3344779913199019,0.4085476611061288,13.96693234141408,8.107679532330875
Client-2731,J4SA59,Video Campaign,Robotics,43488.0,2694100.0,5200.0,1698.0,249069.0,37285.0,2023-09-13,2024-01-05,0.016141825444151,0.0390524217192447,0.8573746139713069,146.6576972996699,0.1195684440260146,0.1394588107433936,3.0617421087382186,47.90008174793968
Client-3583,2P9PA2,Image Campaign,Robotics,72984.0,7213553.0,7532.0,120.0,64864.0,50999.0,2022-01-23,2023-09-14,0.0101175591964351,0.0016421508682435,0.6987759570478553,541.2056737588653,0.1031950625234141,0.147679755553391,62.84140179750288,8.612246994470627
Client-3584,JSPPAJ,Image Campaign,Robotics,254549.0,15287539.0,30492.0,1585.0,356209.0,182193.0,2023-03-18,2024-01-05,0.0166507277593862,0.0062276896773956,0.71575021120717,224.7021772922252,0.1197878286026261,0.1673598229200581,19.234713803646034,11.682117009177013
Client-728,JS244J,Video Campaign,Robotics,40610.0,5366762.0,5357.0,280.0,35580.0,18751.0,2023-01-17,2023-06-23,0.0075668713704722,0.0069072337575351,0.4617381111855325,126.84633652601067,0.1319214485831854,0.2857062161156059,19.099027659122022,6.641507556821968
Client-2139,J4SJP5,Video Campaign,Robotics,5389.0,4953448.0,797.0,9.0,926.0,3766.0,2022-06-19,2022-07-10,0.0010879290327075,0.0017350157728706,0.6988958990536278,99.01089389013214,0.1479565918585406,0.2117004722146575,85.27679930755886,1.1610531198883294
Client-484,66495,Image Campaign,Robotics,61943.0,7817944.0,26296.0,1423.0,726707.0,42752.0,2022-04-30,2022-07-23,0.0079231702335646,0.0229711556933885,0.6901912890742926,510.7221863799282,0.4245250646485082,0.6150831970335287,18.480788268336557,27.63530315722285
Client-3585,261A9P,Image Campaign,Robotics,50686.0,13353205.0,42709.0,201.0,22850.0,36796.0,2022-04-29,2024-01-05,0.003795819041961,0.0039576730224212,0.7259479129982727,113.90834745762712,0.8426052635519895,1.1606965850647666,212.9042138596131,0.5350215732824206
Client-100,JP9916,Video Campaign,Transportation,8313.0,402942.0,1511.0,9.0,2505.0,2213.0,2023-01-08,2023-03-09,0.0206307786747783,0.0011247443762781,0.2662576687116564,267.865033360351,0.1818187282976877,0.6828675740212694,161.65337843194413,1.657033313863724
Client-1687,2AP525,Image Campaign,Transportation,378.0,158531.0,86.0,0.0,0.0,69.0,2023-11-24,2024-01-05,0.0023859694274209,0.0,0.1820224719101123,,0.2267368188365161,1.245652893608021,,0.0
Client-3506,2J5SPP,Video Campaign,Robotics,2226.0,376735.0,811.0,14.0,1316.0,1120.0,2022-01-06,2022-01-13,0.0059090560401427,0.0064910271095838,0.5032455135547919,91.0894117647059,0.3644511516784254,0.7242014918405131,56.14691566151743,1.62234043832149
Client-178,195516,Video Campaign,Robotics,90806.0,48729424.0,17291.0,1255.0,88578.0,59927.0,2022-01-14,2024-01-05,0.0018634808855189,0.0138162143946981,0.6599395306605761,70.60297048548846,0.1904167834951095,0.288536713817566,13.782124253093526,5.122793060702595
Client-641,4A2S46,Video Campaign,Robotics,25806.0,8101771.0,4253.0,55.0,4914.0,6300.0,2023-05-06,2023-05-23,0.003185229599344,0.0021409749670619,0.2441370223978919,88.94076923076925,0.1648048669963225,0.6750506964393354,76.9765501847439,1.1554268022834382
Client-118,1JJ115,Image Campaign,Robotics,9449.0,806031.0,2237.0,1298.0,207422.0,8366.0,2022-01-09,2022-08-24,0.0117223750147636,0.1373695573947463,0.8853904282115869,159.80701393437278,0.2367945055150321,0.2674464258590832,1.7237771599902405,92.7074668603206
Client-1337,25244J,Image Campaign,Robotics,348401.0,39809075.0,20691.0,2162.0,75320.0,299873.0,2022-01-23,2024-01-05,0.0087518084538467,0.0062066340720789,0.8607118111465683,34.83177279874211,0.0593881320646578,0.0689988580330342,9.568492579870364,3.640257073723311
Client-3586,J24169,Video Campaign,Robotics,10711.0,5646423.0,545.0,1.0,8.0,2519.0,2022-01-16,2022-02-05,0.0018969264853298,7.935878104912309e-05,0.2352194270296008,8.941227783229747,0.0509156693576815,0.2164603068745426,641.5883495761445,0.0139360818960266
Client-3431,42P555,Image Campaign,Robotics,5988.0,232404.0,248.0,4.0,204.0,4993.0,2023-10-23,2023-11-09,0.0257665031801241,0.0007097232079489,0.8337828246983676,47.94763400000001,0.0414958617933294,0.0497681897061637,58.46766926680114,0.8200708973228292
Client-3587,54PAS,Image Campaign,Robotics,202841.0,17330146.0,46882.0,16435.0,1613836.0,165954.0,2022-01-23,2024-01-05,0.0117045436654271,0.0810226410824809,0.8181463897048655,98.19653617267235,0.2311257052712645,0.2824992057407229,2.852606409558766,34.42344371225792
Client-3588,244695,Image Campaign,Robotics,1760.0,651442.0,1243.0,1.0,231.0,1048.0,2022-01-23,2023-11-17,0.0027022372071054,0.0004828585224529,0.595364558184452,272.08264201627554,0.7061301337056523,1.1860466398251468,1462.395506904406,0.1860527064885608
Client-275,J59PJJ,Image Campaign,Robotics,3954.0,962217.0,1822.0,55.0,4127.0,2943.0,2022-09-01,2022-11-25,0.0041094680306001,0.0139724849527085,0.7441960447119519,74.7007692307692,0.4608217064263364,0.6192208487277058,32.98065505069719,2.264987433267796
